DepMap_ID,BRD-K09877029-001-01-2::2.5::HTS,BRD-K21025364-001-04-9::2.5::HTS,BRD-K21025364-001-05-6::2.44::HTS,BRD-K43578482-001-01-4::2.5::HTS,BRD-K79239947-001-06-8::2.5::HTS,BRD-K99545815-001-06-3::2.5::HTS
ACH-000516,-1.00347894498,0.478782380755,-0.251878925213,0.44161906148,-0.236590821416,0.768664865079
ACH-000517,0.343896671208,-0.965490473107,-1.39463459922,-0.045787425491,-0.124524647679,-1.93658617171
ACH-000518,-0.250469702206,-1.9754445843,-2.52362973074,0.198796875559,1.12304543504,-0.833793652194
ACH-000521,-0.315291548393,-1.88622602535,-0.569226145567,0.269343236902,0.458097143334,-1.03300042296
ACH-000524,-0.781632684597,-1.49959408961,-1.76935185679,-0.0367746113698,-0.0194752231018,-0.0482865312827
ACH-000527,-0.386223114756,-0.600933550933,-0.647862386134,0.669550892633,0.239011937529,-0.223538455207
ACH-000528,0.118087309436,-2.17197699622,-1.95532927343,-0.31801517675,0.772124642948,-0.425966296842
ACH-000530,-0.141568233088,-0.993820088556,-0.581219165216,-0.307260396532,0.18309350573,0.0357463145512
ACH-000532,-0.355873573772,-0.628761450259,-0.273829143827,-0.602055370086,0.629220072499,-2.24164658022
ACH-000533,0.234656717936,-0.767602026659,0.306345681358,-0.325689951668,0.545003114061,-0.403484821837
ACH-000535,-0.314321599331,-0.924525584702,-0.582286334735,0.352399371469,-0.229193263994,1.61031267403
ACH-000537,0.0581576935502,0.301212936701,1.16692969446,0.44609948312,0.762332957907,0.693752570185
ACH-000539_FAILED_STR,-1.07312714802,1.02438787681,-0.920432597624,,,-0.714275541753
ACH-000542,-0.408266448796,-1.43788218724,-0.18719108691,0.276236650281,-0.145250203149,-1.00590980718
ACH-000543,-0.388689594879,-0.506393104173,-1.51729688473,-0.0478613570707,1.20128545172,-0.312123615881
ACH-000544,-0.53429989014,-1.9172750491,-1.38300373356,-1.0858636553,-0.741450158408,-0.791983704078
ACH-000545,-0.2651277776,-1.61944297625,-1.28462247187,-0.315703195535,-0.0778435880436,0.648625957428
ACH-000547,-0.416987441951,-0.791925050865,-2.08403526343,0.198943995616,0.431773147158,-0.0310473704136
ACH-000548,0.476502128407,0.212791184623,-2.0750874262,0.56156521689,0.351786499543,-0.463979834268
ACH-000549,-0.262367207148,-2.70530034719,-3.07173856691,1.03742850842,1.30621348723,0.340309490512
ACH-000552,0.203884157313,-0.263708723819,-0.910355128755,0.762582164705,0.504710277946,1.12205200067
ACH-000553,-0.464463532513,-3.67413582913,-3.4309365918,-1.11119345832,0.542904461812,-0.953230241924
ACH-000555,0.926723800886,0.944226145872,0.602153989577,0.974366231364,1.7518690719,1.49320068483
ACH-000558,-0.11838862412,,-0.0712130320086,0.326841719716,-0.333580971706,-0.324132672745
ACH-000561,-2.03741389254,-3.23271666045,-1.02395395488,-1.17769706455,-1.27953916732,-2.31623875615
ACH-000562,-0.131766655798,-1.41107294026,-1.26977896744,0.147179069469,0.28859314528,-0.566885544017
ACH-000563,-2.70734514024,-2.61348977782,-2.13325018752,1.15263888394,0.0877459008835,-0.866200839432
ACH-000565,-0.455670729191,-1.65229315836,-0.961733804882,-0.464513444303,-0.0474819995208,-3.41659354675
ACH-000566,0.250454177151,-1.19097111373,-0.849784669186,-0.552374986122,0.673424058336,-1.69116922753
ACH-000569,0.318201077389,-2.2572476184,-3.01553751241,1.32052923492,-0.10772916048,-1.75112683662
ACH-000570,0.00427841391351,-0.812819715312,-0.0755785151148,0.401071931091,-0.26492641491,-1.42002047634
ACH-000571,-0.342363812404,-3.0258263124,-2.2615423123,-0.561806635992,-0.0113574348263,-1.3952735222
ACH-000572,0.560965072012,-0.759417910785,-0.602899145555,0.905837183888,0.91176760847,1.25678261193
ACH-000573,0.650633461545,1.0687153271,0.912837838043,0.603590205898,1.17881146436,0.196995836559
ACH-000579,-0.0560840949551,-1.79310517701,0.0485454087917,0.610081910436,1.07661606652,-0.742206041501
ACH-000580,-0.989798151734,-3.15133898805,-2.12684154087,0.172489007913,-0.164131368776,-2.05241846216
ACH-000582,0.037545508015,-1.92835397059,-2.18277891211,-0.356872828104,-0.14059555648,-1.87584733661
ACH-000587,-1.49790817344,-3.32206192566,-2.69122484645,-0.770505900851,-0.182573695283,-1.86581755442
ACH-000589,-1.02360217451,-1.35580435391,,-0.239679820996,-0.570216892396,-0.71555985782
ACH-000590,1.15162021705,-1.13199059174,-3.06610683802,0.776834564837,0.802488068267,-1.06236715192
ACH-000592,-0.1233275749,-2.13875778978,-0.211715343165,-0.50771326243,1.62238219073,-1.31525029646
ACH-000593,-0.731765867439,-2.07898078416,-1.7193604708,-0.255128063012,0.288393182122,-1.87170246824
ACH-000595,0.362210707212,0.790859608898,0.565743104031,0.558349784155,0.209767664163,1.37974358726
ACH-000597,0.14611590904,-1.85362168967,-0.464876421924,-0.603950872167,-0.51546996963,-0.988593562452
ACH-000599,-0.240206721917,-0.424442391664,-2.33060932554,0.477911891231,0.706949972846,-0.824228025305
ACH-000601,0.107880124779,-2.42861765643,-1.26853637929,0.239832668394,0.22896798343,-1.61496585726
ACH-000603,-0.238351041151,-1.18791363668,-1.81144682064,0.564147490637,0.212258583965,-0.67156654343
ACH-000605,-2.30599825563,-3.62541693346,-2.93415127675,-2.15601690144,-0.39402034109,-4.2611062922
ACH-000608,0.577489216706,2.40438621104,-0.147936448012,-0.135309757959,-0.468050328468,-0.517258118405
ACH-000609,0.976131393703,-4.03152700713,-2.71151536168,1.01317613842,0.63991556767,-3.23018794119
ACH-000613,-0.132207600291,-2.2082363273,-0.383155283108,-0.369142088332,-1.36525946369,-0.587199943134
ACH-000614,-0.670522938016,,-1.14894812029,-0.603736746138,-0.158366002651,-0.0188760742784
ACH-000616,0.225321836482,-0.597256572086,-0.295323691936,0.761073451893,-0.110099747655,-0.47197335465
ACH-000617,-1.2506207373,-1.21726198594,-0.746045303487,-0.695704197636,-0.496363359246,-1.54053302268
ACH-000618,-0.960746967343,-3.28526084606,-0.471305461605,-0.227575153421,0.316495415695,-0.573906558072
ACH-000619,-0.652103182998,-2.25986698315,-0.964886148214,-0.0905473844065,0.245613556811,-1.07195591702
ACH-000620,0.0942295472185,-2.39505386821,-2.62461158729,-0.412274359574,0.314394955764,-0.984399717542
ACH-000622,-0.0915534207909,-3.86880660367,0.433250300461,0.4183683144,-0.0358864838584,-0.261392940385
ACH-000623,0.621842309702,-1.04546842058,-0.991697188562,0.268802729309,1.19784099024,-0.507584465358
ACH-000624,0.202351504649,-1.60945778268,-2.7431520676,-0.136568057467,-0.698070637174,-2.64744195622
ACH-000625,-0.384157279848,-1.0368805644,-1.39195458784,-0.317112552612,0.231945419769,-0.646581235634
ACH-000627,-1.398988539,-2.43475264654,-2.67208952248,0.0852795298267,-0.296093896712,-2.28158742382
ACH-000628,-0.0477334044101,-0.639812689881,-1.93257759677,0.943775930053,0.883780331969,0.270365957721
ACH-000630,0.113216965449,-0.832153796438,-2.40570462231,0.781813218091,0.0838137432028,-0.255452985442
ACH-000631,-0.687674694646,-0.315891072705,-1.50700101509,,,-1.35095648309
ACH-000632,-0.13128152759,,,-0.248177486281,0.437472204662,-1.29514889297
ACH-000637,-0.601825265559,-2.13666143935,-2.3912567091,-0.378862808027,0.12139928232,-0.681455481623
ACH-000638,-1.22281681274,-2.08112129609,-1.7694762937,-0.870659416163,0.628534295093,0.0834954007177
ACH-000643,-0.25657367647,-3.30229800369,-1.77231582442,0.22666529496,0.786493170154,-0.3998963338
ACH-000644,0.296479063273,-0.157531984489,0.164855153503,0.303900457888,1.40047071969,0.703203945945
ACH-000645,-0.404672898751,-2.77902472,-1.32005091304,0.478150345533,0.188576696114,0.232924629908
ACH-000647,-0.440644189054,-1.17458986791,-0.535138232793,-0.220076799498,0.313783380758,0.175938782449
ACH-000648,0.641066577278,-1.51685021851,-1.57141594012,-0.385175119187,1.18066956008,-1.2864083091
ACH-000649,-0.43260065939,-1.09195225802,-0.289198462811,-0.116398571797,-0.718195208216,-0.192351982613
ACH-000650,-0.2788511471,-0.832974453015,-0.581529653126,-0.494646722214,0.104803910725,-0.896819981478
ACH-000651,-0.90660844197,-1.48922445477,,-0.175360773842,-0.313487219532,-3.45637661688
ACH-000652,-0.206881356877,,,0.230632605969,0.136352916694,-0.959999766018
ACH-000657,-0.58699994167,-2.5946405353,-3.23801448457,-0.553817871726,-0.408984715126,-1.67954500221
ACH-000661,-0.620030108175,-3.23047460053,-3.51668084082,-1.0455465716,-0.290322400132,-1.64718250428
ACH-000662,-1.82735553906,,-2.90665929001,-0.345288756188,0.133399048461,-1.31094547972
ACH-000663,-1.96243626952,-2.21058353182,-3.22835773818,-1.14125022456,-0.0343926979783,-1.3899821323
ACH-000665,-0.228829979639,-2.51639808223,-2.8652734275,-0.46252733181,0.775887640353,-1.59506793084
ACH-000666,-1.95837766071,-1.77454913842,-1.28486028036,0.26245875574,-0.0384418414708,-0.754687886492
ACH-000667,-1.97229835598,-5.17644260292,,-0.599378136521,-0.892257985233,-1.03172012453
ACH-000669,-0.946893939948,-3.04192568836,-2.59639547123,-0.148226668939,-0.215719503883,-2.19918221129
ACH-000670,0.0273015049773,-1.79100880926,-2.6231434447,-0.0170073923908,0.209016600151,-1.74685719675
ACH-000671,0.292559675804,-2.84950345326,-2.33150945345,0.521188336382,-0.410124581177,0.873741163674
ACH-000672,0.0404823963678,-1.44940798087,-1.12630429114,0.098834012745,-0.273193362585,-1.00824767189
ACH-000674,,-0.891311464636,,-0.259795799827,-0.622490152263,-0.997268804576
ACH-000677,0.342334522677,-0.683529706555,-1.86776040631,1.68992070683,1.10317002602,-0.566818871039
ACH-000678,-0.0357240604041,-1.86483961338,-1.89683969338,1.43913827077,0.692967848322,0.443304864506
ACH-000679,-0.242597705321,-3.07443942627,-3.31201935421,0.978959313404,0.703157588672,-0.676068261838
ACH-000680,0.907140750754,-2.77627807318,-0.176533943286,1.31095045124,1.44290455777,0.5711633464
ACH-000681,-1.10073924789,-3.28733031945,-3.29297894887,-0.148077655745,0.482299913495,-0.780301132937
ACH-000682,-0.55596323331,-2.11782488526,-2.41310170915,0.716968938702,0.290995030607,-0.692545252684
ACH-000684,0.581251260251,-1.60036092985,-2.77305448864,0.519206791835,0.696601253191,0.118680088886
ACH-000685,-0.559843989319,-3.26251880685,-2.82189319321,0.235171444458,0.540886298197,-0.123398772709
ACH-000686,-0.0246457656539,-1.40948942969,-1.59086914145,,,-1.84928908046
ACH-000688,-0.622966315312,-2.16246586384,-1.93244021721,0.1292663569,0.770252536578,-0.187301118771
ACH-000692,-2.29578631643,-1.10760286177,-1.76038381893,-0.912984884948,0.0407760395936,-1.55067711879
ACH-000693,-0.611183644638,-1.61928062422,,-0.455759074516,-0.245326529826,-2.72129197356
ACH-000694,0.412347371442,-1.99220454274,-2.07268354765,0.276454475933,1.1349388937,-0.4081458552
ACH-000696,0.0169537572556,-1.62761307409,-0.92901350313,0.767945551835,0.288475747666,-1.26790190875
ACH-000698,-0.591521465033,,0.430414707358,-0.374929321809,0.562179328067,0.0461352183425
ACH-000699,1.13437680299,-0.674875040776,0.00629138191685,0.0389138296899,-0.492231616672,-0.530531603359
ACH-000701,-1.21822958399,-1.88430035227,-1.68373670398,-0.225388936275,0.0636828842101,-0.516029301332
ACH-000704,0.833931806404,-1.16157098323,-1.62751060139,0.986592583616,1.79434015291,0.679885169956
ACH-000706,-1.61228828432,-2.25079485464,-1.81376031733,-0.295087154513,0.923108986408,-0.958504730399
ACH-000711,0.236043099333,-1.10666306096,-2.01545517118,0.0627391336494,0.172338558538,-0.089338929992
ACH-000713,-0.522368435963,-0.82352665406,0.0182576525914,-0.384557717933,-0.206524861344,-0.367029363373
ACH-000715,-0.908173058266,-1.92695194105,-2.22452875425,0.0479945164388,0.279289335435,-2.35047375288
ACH-000716,0.0995167771616,-3.15573626423,-2.06496601108,0.347444714235,0.604177282156,-1.52048557606
ACH-000717,-0.651098677878,-2.71953757705,-3.76085969616,0.588284682699,0.538864359695,-0.386121501255
ACH-000719,-0.9393083414,-1.21675632623,-1.59141963148,-0.715895617017,0.25908233875,0.336100274191
ACH-000720,0.254297734629,-2.0315946668,1.71600510754,0.0163389699064,-0.3304161993,-1.33785729961
ACH-000721,-1.66600502328,-3.86025385098,-3.21694163585,-2.08205948796,-0.0854853042943,-3.21826593946
ACH-000723,-0.377409305379,-2.57532055285,-4.77531695937,-0.291615903078,0.34883792269,-2.67437376026
ACH-000724,-0.951999889396,-1.28599462678,-1.97857254206,0.656302400075,-0.585920520396,-1.53048511187
ACH-000726,-1.51206805333,-2.44255127454,-2.58482866453,0.678040657598,0.229838010232,-0.466945307871
ACH-000730,-0.622283608772,-1.47174614342,-1.79168609801,-0.328452419125,0.845708446876,-2.20370529417
ACH-000732,-0.472493834187,,-2.52044742525,-0.299139411621,0.0871142905074,-1.38849491031
ACH-000733,-0.403266948571,-1.39659215981,-0.123118092756,-0.072870358338,0.954923294503,-0.503171570458
ACH-000734,-1.13384723658,-2.20538206581,-2.15901903625,-0.950115980245,-0.020497609996,-1.51543841981
ACH-000735,-1.5098389203,-2.30933394095,-3.15572021625,-0.773240330435,-0.87479021366,-2.0741199437
ACH-000736,-2.37043193527,-1.48363379498,-3.87877222047,-1.64375396953,-0.884394001337,-1.83897231936
ACH-000738,0.591228985734,-0.00959660010952,0.369290980686,0.375874896853,0.388307770332,-0.61691383854
ACH-000739,-0.443843830148,-2.18225596079,-2.02389004349,0.382027938499,0.521957221851,0.14879685929
ACH-000740,0.394403744125,-1.40925898622,-2.14269884701,-0.835348596436,1.55166418118,-0.313729533008
ACH-000741,-0.581904986546,-2.36585490936,-2.85629289816,-1.89661257419,-1.73440563326,-1.54330667692
ACH-000744,-0.531591343178,-0.517520796833,-1.21199172356,,,0.713444091672
ACH-000747,-0.692119726227,-2.39269850313,-2.52473488279,0.831178570059,-1.19276160845,-3.42588816818
ACH-000748,0.455220660406,-0.573392283641,-0.0409052246043,1.43056558502,0.0256430667903,0.19550908136
ACH-000749,-1.42118095395,-2.18305448765,-1.91592292177,-0.739589500409,-1.30289777055,-2.02572621056
ACH-000750,-1.51417378537,,,-0.533879836905,-0.429621973101,-2.11358025068
ACH-000753,-0.391328923217,-1.22228712621,1.57920464357,-0.333934912921,0.467328902929,-0.190578264696
ACH-000756,-1.26115898874,-3.77763700987,-1.7189765019,-0.509949211786,0.593675077756,-1.7993593995
ACH-000758,0.466912147394,0.999891359256,-0.405556266242,1.18296707771,1.12968038615,0.993542987441
ACH-000759,0.539555767464,0.212717833189,0.360245874962,1.77678277343,0.245174475616,1.7065106562
ACH-000762,-0.572183612913,-2.33167424927,-4.70010652896,0.264354515874,0.179217945059,-1.48152462911
ACH-000764,-1.27984823957,-1.71347544137,-2.5144611523,0.19483622672,0.535620600846,-2.74581620653
ACH-000765,-0.48743474494,-0.321524664588,-1.0079539661,-0.0677576664304,-0.00822435155613,-1.15126423781
ACH-000766,-0.583794059611,-3.73609724689,-2.58772964165,0.0809796194964,-0.428037905362,-2.00632090585
ACH-000768,0.703022918991,-1.15748052309,-1.03335823925,0.382084089077,0.254609001545,0.0041776853466
ACH-000769,-0.31355160949,-2.58722223909,-0.888110919555,-0.853243070576,0.234036908797,-1.96925692469
ACH-000771,-0.691475511168,-2.20548847032,-2.43455991172,-0.159763788323,0.765254165989,-0.0182002681231
ACH-000774,-0.362150906493,-1.4189963568,-0.888281692311,0.24179512652,0.393593561689,-0.653706263976
ACH-000775,0.281827486626,-1.05114129155,-1.40448081952,0.86213565571,0.212077889919,0.105946646717
ACH-000776,-0.182540045663,-2.03427325832,,0.551883507812,-0.0414174060102,-0.846384011574
ACH-000777,-1.7393331099,-2.25464610903,-2.9876192917,-1.07495627764,-0.352748443253,-1.26142975498
ACH-000778,-0.18262705391,-3.36649678615,-3.67601196202,-0.348347619634,0.19725011655,-1.07040355036
ACH-000781,-0.24585208807,-0.932231764211,-1.71924854039,-0.332656353348,0.316730101968,0.464090089765
ACH-000783,-0.196157253694,3.14429112766,0.333846705312,0.81367360119,-0.561895694746,-0.652713024713
ACH-000784,-1.10216143943,-1.48633080095,-0.157594958252,0.267100088892,-0.325595880528,-0.350098903859
ACH-000785,-0.134805044398,-2.86420408298,-2.65273360366,-0.0642871556632,0.0655287263677,0.459071568611
ACH-000787,-0.853754676076,-2.22924806655,-2.19000400415,-0.506671144068,0.000332447881862,-2.14911176489
ACH-000788,-0.816451933918,-3.48650800745,-1.3696976537,-0.745541977366,-0.157148871657,-2.2173697079
ACH-000791,-0.464325566863,-0.233553736016,-0.246234848751,0.126996350649,-1.18942335256,0.863018349215
ACH-000792,0.414111822298,-0.114947755233,-0.862880563797,-0.0176110150061,0.878102307196,0.0475994477054
ACH-000794,-1.35639867527,-1.43714670866,-3.11984557279,-1.54560570917,-0.901094433471,-2.26455958386
ACH-000796,-0.182325587595,-0.802196776168,-0.401154662462,-0.175253113779,0.631579327332,-0.169726718782
ACH-000800,-1.30644783888,-1.02271890735,-0.104717931767,0.183194069783,0.521835442114,-2.28765481229
ACH-000802,-0.0160196652982,-3.34116973359,,-1.44940740981,-0.598312228649,-1.2309195397
ACH-000803,-0.227173348078,-1.96576247877,-0.0997656085752,-0.15838200391,0.29097668027,0.64219894149
ACH-000804,-2.16599219744,-3.45848196415,-2.93018502803,-0.491781959738,-0.285899139207,-3.04803024697
ACH-000805,-1.63084128165,-3.37618116083,-1.83539126459,-0.516606978711,-0.199879045683,-1.7919560775
ACH-000807_FAILED_STR,0.239792966867,-0.232547849257,-2.57282337074,0.825593090474,1.08454461832,-0.198254333236
ACH-000808,-0.691026850156,1.57706736774,0.523460365543,0.91326696336,-0.411317154137,0.991688875856
ACH-000809,-1.69569778099,-2.41001065307,,0.0821077813882,-0.339006262114,-2.29568567312
ACH-000810,0.0756104583853,-0.339191212985,-1.08894486691,0.251024467955,0.599818596195,0.893913382659
ACH-000811,-0.063262584671,-1.3278831807,-2.45297168547,0.273809226562,0.5219716359,-0.606966620596
ACH-000812,-0.281608829208,0.0566385865488,0.161491407611,0.502012283792,-0.367306295587,-1.10808089306
ACH-000813,-0.678590714939,-1.03660266122,-0.15027940876,-0.86919393613,0.230529467436,-0.913203923767
ACH-000814,-0.54025349205,-0.986046323596,-0.863022060142,0.543795601563,0.718082876162,-0.875020121164
ACH-000819,-1.10600116065,-1.76379683737,-1.10966100199,0.70812198901,0.865730668716,-2.44540611113
ACH-000822,-0.437975591634,-1.99345374628,-1.0359729921,-0.790976703811,0.373879815983,0.223248846351
ACH-000823,0.0321447116618,-2.56696451876,-0.13591667691,0.160841459963,0.28490137547,-0.861867610118
ACH-000824,-1.75278841831,-4.9043381363,-3.67552151131,-1.8317155732,-0.80317202795,-3.04967840142
ACH-000826,-0.0953478008118,-0.800174079488,-1.23950253557,0.335558005519,0.49973312284,-0.299325967418
ACH-000827,-0.978410993222,-1.77551185689,-0.51306616112,0.372962692124,0.668335144213,-0.314222290703
ACH-000832,0.00799414109191,-4.17555143886,-5.00241624242,0.747771440017,0.365903001975,-0.955631125768
ACH-000833,-0.367163556454,-1.68896838554,-2.98032921348,-0.875457640012,-0.336253871052,-0.712062867799
ACH-000834,-2.5251084792,-2.02641504931,-3.80571762367,-0.753434920821,-0.186846388598,-3.02379962423
ACH-000835,0.960960786562,-2.63626334095,-2.0118414395,0.308942852301,-0.488326231525,1.26706075259
ACH-000836,0.173479805921,-1.69902594577,-3.17320334959,-0.0457527351076,0.775506300638,0.604905392449
ACH-000837,-0.572084590848,,-1.44288835512,0.0949370807662,0.143149999242,-1.08305406
ACH-000839,-0.557669143272,-2.79846654374,-5.26853473919,0.379346940674,0.448399917951,-2.43247056773
ACH-000840,-0.721430081937,-2.6768086523,-1.32371827371,0.675040936801,0.214098930756,-0.025310789168
ACH-000841,-1.20451688405,-1.77873825547,-2.25069446314,-0.439820025326,-0.336321076062,-2.49164801492
ACH-000842,-0.552226423867,-0.758820089027,-0.21622054519,0.878726476389,0.441474782645,-0.603400431197
ACH-000843,-1.47323772993,-2.75495279058,-2.89576190758,-0.525595057268,-0.549470828515,-1.03498388702
ACH-000845,-0.619801616842,-2.16658279628,-3.3304521946,-0.80370699798,0.545891372497,-1.30668811143
ACH-000846,0.218403559159,-3.09271986673,-0.798500684477,0.24037312942,-0.293508839277,-0.487119454876
ACH-000847,-3.45967043225,-3.1037674402,-1.20638505455,-0.971267150937,-0.756609974351,-4.44150879067
ACH-000848,-1.58290492634,-1.71101717743,-0.823452950836,-0.0865986644588,-0.907476189484,-1.71208686624
ACH-000849,-0.354588330058,-2.55144866067,-2.02955452507,-0.272571245618,0.619913576027,-3.07699105002
ACH-000852,0.94795991557,-2.76875593291,0.3762678492,1.12745272943,0.904135987884,0.467334973446
ACH-000853,0.107791232946,-1.1607725413,-1.4075387204,-0.75430035629,-0.323877182506,-0.18152459202
ACH-000855,-1.08452280373,-1.89744879134,,-0.310211609553,-0.349645202186,-1.72884800148
ACH-000856,-1.22729969008,-1.54297587758,-2.0755191423,-1.22100385385,-1.11353676123,-0.914423055016
ACH-000858,-2.57428320338,-1.9141065558,-1.5062265331,-0.280151149097,1.9856850792,0.637785073122
ACH-000859,-0.720412074439,-2.84032854904,-1.25476574035,0.470505231971,-0.192506274176,-1.53190342412
ACH-000860,-0.233753903568,,-3.79298875988,-0.216230210224,1.21165495237,0.42027782083
ACH-000862,-2.20248503573,,,-1.35468277047,-1.27623070256,-2.76029318651
ACH-000863,-0.797766645304,-2.24398097553,-2.63725288232,-0.276701199712,-0.0959426171348,-1.3827985324
ACH-000866,0.587333838766,-1.86671197339,-1.4783368274,-0.819015501975,0.431959450227,-2.51004802412
ACH-000868,-0.560884013733,-1.40181841412,-1.7162142795,-1.73125632186,-0.394617407403,-0.852528050645
ACH-000869,-0.311287619351,-1.41705418929,-1.61053249962,-0.141615085606,-0.0954010685837,-1.6310883539
ACH-000873,-0.317170397212,-2.40784274666,-1.8071985682,-1.04249502504,-0.845058008153,-2.6946096381
ACH-000875,-0.999002947697,-0.849933854589,-0.476313858549,-0.331614264584,0.00129907442739,-1.48879274667
ACH-000878,-0.342082565092,-2.84718703439,-2.13997667235,0.0863881068383,0.774808030628,-1.04314726301
ACH-000879,0.211923202651,0.151845146184,0.180290822056,-0.571332719219,-0.99439106427,-1.60684441945
ACH-000880,-1.44050789116,-1.58084188883,-1.14625302318,-1.10064596529,-0.920688733572,-1.48460371097
ACH-000881,-1.03818169646,-2.60110603542,-1.83361448385,-0.762535405053,-0.534024898121,-1.91122907563
ACH-000882,-0.727365242516,-1.16105222642,-0.867182144382,0.185302528201,-0.0312816856729,-0.877056961547
ACH-000883,-0.663301912909,-2.1984821067,-1.11262882518,1.21840439943,1.07414821601,0.0853733773797
ACH-000884,0.105201301454,-2.4506239425,-2.77320440217,0.342263522045,0.355782645104,-0.613165052972
ACH-000885,,-2.83791949817,,-1.91708156117,-1.36849554142,-2.22338484029
ACH-000886,-0.649175432521,-1.84087489926,-2.90762615187,-0.452554141664,0.105721287361,-1.80557428408
ACH-000888,0.138758286105,-1.39689181206,,0.718943575878,0.764901810224,1.04906820724
ACH-000890,0.256209895231,-2.07730277619,-0.590196013441,0.0266317877992,-0.0877967372289,-0.157199759924
ACH-000891,-0.555279139018,-5.21252792575,-4.55621046297,0.358854856219,0.619637853874,-2.03369020144
ACH-000892,0.793266364204,-0.168953882348,-1.17180737087,0.920537464731,0.813695609135,0.490853815211
ACH-000893,0.167674741396,-0.943003108667,-0.537391127774,0.00777697230758,-0.113966259055,-0.454608909378
ACH-000895,0.222341103,-2.40347981276,-1.14594541592,0.422984837225,-0.411196453296,-2.29704869507
ACH-000896,0.0626933359771,-1.50969030958,-0.908460260154,0.63331411758,-0.0783719925412,-0.180988126652
ACH-000897,-0.1431945284,-2.31220185361,1.1999581099,1.2504332037,-0.61403800717,-0.88187062081
ACH-000898,-0.892016668549,-1.95883785662,-1.09359853032,-0.0246096871899,0.28738493118,-1.66488989752
ACH-000899,-0.0439516373955,-2.29045237984,-0.660556947735,0.595442900224,-0.0513917135433,-0.735830774665
ACH-000900,-1.0791432816,-3.06178388222,-2.9366314392,0.513190081544,0.0333824433728,-2.90047004318
ACH-000901,0.270824517839,-0.27246146849,-1.19776758172,0.950132484759,0.172012826794,0.494237936997
ACH-000903,0.333634818469,-1.00500556514,0.517675845565,-0.105048580172,0.391985920969,-0.9537980494
ACH-000905,-0.376774778708,-3.38437655056,-2.56491253989,-0.384168825773,0.360968054674,-1.90177267733
ACH-000906,,,,-1.08156330671,0.100968533748,-1.20368546547
ACH-000909,-0.193837031996,-2.75263123826,-1.62915122388,-1.20935205448,-1.93194378079,-3.08931010909
ACH-000911,-0.697353490919,-1.44719711896,-3.63583565367,-0.160733498917,0.565366870321,-0.409255314019
ACH-000913,0.364854368328,-0.664270870058,-0.389322737733,-0.157288481732,0.727233029092,0.0644351747765
ACH-000915,-0.427738705739,-1.06885757585,-0.306746429869,-0.165998886316,-0.126221309274,-1.90750894862
ACH-000916,-0.964098539889,,-2.22913222153,-0.251024140735,-0.338741416559,-0.418365385587
ACH-000917,-0.591045928793,0.517946812483,-1.21408526896,0.0782459090988,0.163920029178,-0.000382388022203
ACH-000919,-0.0995359583291,-0.909378918669,-1.37088965757,-1.7709094915,-1.52636656112,0.467514008732
ACH-000921,0.0187486826865,-1.12558113308,,0.540041813127,0.62581248408,-1.49216485798
ACH-000924,-1.05278656176,-1.47142903072,-1.59025305552,0.104937611715,0.430339792627,-0.343105754556
ACH-000925_FAILED_STR,-1.35826333791,-2.40022900572,-3.09979329097,-0.738794940186,-1.36519777224,-2.95479489855
ACH-000926,0.641257123875,-2.01731136075,-2.59694377706,0.61132253007,0.646324020642,0.683838342801
ACH-000927,0.858956916507,-0.655883280372,-0.624029608108,,-0.219438309681,0.737429196034
ACH-000929,-0.927507547612,-2.81192474431,-2.50337775064,-0.0142930807723,0.746369565827,0.666008355311
ACH-000934,0.385350828407,-1.04409449735,0.384139962003,0.346939843034,0.755568361805,-0.116895160237
ACH-000936,-0.0522271084802,-1.14780489016,-0.505792466667,-0.951234752032,-0.375277797858,0.677537268442
ACH-000939,-0.923946230498,-1.21192212547,-0.670727279732,-0.986397615153,-1.26380655388,-3.31114120361
ACH-000940,-0.990930543357,-2.5365894593,-1.98935591365,-2.41199248978,-1.78847532648,-3.32895085171
ACH-000941,-0.874343116764,-0.645555828221,-2.04509311285,-0.706001299748,-0.433500809957,-0.591224938906
ACH-000943,-0.383625863889,-0.62845173105,-0.266835925248,-0.125764999848,-0.111968998237,0.0769943312017
ACH-000945,0.683377493137,-2.02261672499,-2.65743428049,0.477360031871,1.08206845718,1.14415328478
ACH-000946,-0.102038923944,-2.40810233029,-1.02781784911,0.0834531079885,0.864680685691,-3.95965695435
ACH-000947,-0.190379164299,-2.02402296953,-1.24627744721,-0.675965997632,-1.60601866561,-2.37174430727
ACH-000948,-0.57368054974,-2.2884977898,-2.18096681648,0.213706530387,-0.923391609434,-1.75588897005
ACH-000950,0.213304124156,-3.22830296167,-2.16206965743,-0.552514971741,0.732457214406,-1.22773563597
ACH-000954,-0.609155805483,-0.666007424132,-0.314617465961,-0.495572387187,-0.337013444366,-0.849551224998
ACH-000955,-1.56264351522,-1.97678760563,-2.79087646208,-0.490588477421,-0.0785487514397,-1.27415365002
ACH-000956,0.538476232245,-0.09768772384,-0.066127120015,0.379749428467,0.0219184508102,0.528710335515
ACH-000957,0.325785679932,-3.37073030036,-0.879081312863,-1.0658689735,-0.166676364271,1.09687136184
ACH-000958,,-2.14456465707,-0.841312370214,,,
ACH-000959,-1.66365921573,,-1.37287529141,-1.45219999101,-0.0320211757408,-1.92311414475
